id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,yakasi
1352139778089777038,96460850,Beyoglu,41.0387433,28.9737899,Entire home/apt,2377.0,2,0,No Review,0.0,398,148,0,Avrupa
1352158536233274078,677678247,Fatih,41.0053754,28.9609595,Entire home/apt,3680.0,100,19,2025-08-31,2.51,1,322,19,Avrupa
1352165985199448240,502951174,Uskudar,41.0283093,29.0368613,Entire home/apt,1196.0,1,33,2025-09-29,4.3,20,319,33,Anadolu
1352194489037645813,676913604,Fatih,41.00646377592701,28.9713392034173,Entire home/apt,3510.0,1,21,2025-09-25,2.78,1,294,21,Avrupa
1352380025610988316,513329290,Besiktas,41.04317,29.00312,Entire home/apt,2408.0,1,39,2025-09-13,5.13,4,349,39,Avrupa
1352659663719022065,663894280,Beyoglu,41.03345,28.97999,Private room,2800.0,1,0,No Review,0.0,7,364,0,Avrupa
1352699161007686345,669067289,Sisli,41.06971,28.99811,Entire home/apt,2902.0,5,0,No Review,0.0,8,343,0,Avrupa
1352851238960831677,432171506,Kadikoy,40.99557,29.02558,Entire home/apt,4304.0,1,36,2025-09-29,4.68,12,342,36,Anadolu
1352857325874303356,215531613,Kartal,40.88740241713043,29.218924529850486,Private room,600.0,100,0,No Review,0.0,1,365,0,Anadolu
1352862689506156504,51748634,Besiktas,41.05139958122388,29.00480929869148,Private room,1200.0,100,0,No Review,0.0,1,365,0,Avrupa
1352880231482720973,25806958,Beylikduzu,40.99997029294568,28.627882556172075,Entire home/apt,2183.0,101,0,No Review,0.0,1,358,0,Avrupa
1352942725542917483,478733833,Sariyer,41.1736436004114,29.05715753651199,Entire home/apt,6000.0,100,0,No Review,0.0,1,358,0,Avrupa
1352967582268628948,315102142,Sisli,41.05288157666083,28.983951285481453,Entire home/apt,5669.0,1,0,No Review,0.0,35,365,0,Avrupa
1352969861113626840,539414690,Kadikoy,40.993974163812304,29.028036629410984,Entire home/apt,2878.0,1,29,2025-09-16,3.73,23,337,29,Anadolu
1353006616219809919,674150502,Arnavutkoy,41.206868891663966,28.73014565938568,Private room,2552.0,1,1,2025-08-07,0.55,3,365,1,Avrupa
1353011022755315602,315102142,Esenyurt,41.01055328868293,28.68034555742986,Entire home/apt,2264.0,1,0,No Review,0.0,35,364,0,Avrupa
1353044661300215016,674150502,Arnavutkoy,41.20685468887142,28.730030032033145,Private room,2286.0,1,0,No Review,0.0,3,365,0,Avrupa
1353411076999853950,350214151,Kucukcekmece,41.01001629690136,28.80281431683841,Private room,750.0,101,0,No Review,0.0,1,365,0,Avrupa
1353442468087980231,260211976,Sisli,41.05384,28.98775,Entire home/apt,1955.0,100,0,No Review,0.0,1,265,0,Avrupa
1353444264011212204,500646180,Fatih,41.02011,28.96151,Private room,1076.0,1,24,2025-09-22,4.19,6,73,24,Avrupa
1353462365942951235,364785570,Eyup,41.09059018065296,28.938038274575906,Entire home/apt,2320.0,100,0,No Review,0.0,1,362,0,Anadolu
1353469341210754832,470991795,Arnavutkoy,41.33979,28.68831,Private room,2375.0,1,7,2025-09-02,1.06,4,359,7,Avrupa
1353488686199801087,90925994,Sisli,41.05071100000001,28.9837742,Entire home/apt,2100.0,100,0,No Review,0.0,2,303,0,Avrupa
1353503434297342534,461170587,Kadikoy,40.9865412,29.0309661,Private room,2687.0,1,0,No Review,0.0,4,247,0,Anadolu
1353522328036672188,461170587,Kadikoy,40.9865412,29.0309661,Private room,2064.0,1,1,2025-09-01,1.0,4,365,1,Anadolu
1353524383133785635,657688429,Sisli,41.05288157666083,28.983951285481453,Entire home/apt,5683.0,1,0,No Review,0.0,18,365,0,Avrupa
1353527520312988272,461170587,Kadikoy,40.9865412,29.0309661,Private room,2040.0,1,0,No Review,0.0,4,365,0,Anadolu
1353534076179099005,657688429,Sisli,41.05288157666083,28.983951285481453,Entire home/apt,5337.0,1,0,No Review,0.0,18,365,0,Avrupa
1353554904090198678,657688429,Sisli,41.05288157666083,28.983951285481453,Entire home/apt,5989.0,1,0,No Review,0.0,18,365,0,Avrupa
1353564903187783895,657688429,Sisli,41.05288157666083,28.983951285481453,Entire home/apt,5823.0,1,0,No Review,0.0,18,365,0,Avrupa
1353574500256728246,657688429,Sisli,41.05288157666083,28.983951285481453,Entire home/apt,5989.0,1,0,No Review,0.0,18,365,0,Avrupa
1353585596927828200,393716575,Fatih,41.01246,28.94962,Entire home/apt,3227.0,3,4,2025-05-09,0.64,10,153,4,Avrupa
1353599009934473203,515007564,Sile,41.1923,29.4436,Entire home/apt,5158.0,1,18,2025-09-14,2.37,5,89,18,Anadolu
1353646465217524761,273516605,Bakirkoy,40.97915784900953,28.87597390237734,Entire home/apt,3658.0,3,17,2025-09-20,2.91,6,360,17,Avrupa
1353754350628831335,561115837,Kadikoy,40.98999371269251,29.027202892636325,Entire home/apt,3091.0,1,46,2025-09-27,6.03,4,333,46,Anadolu
1353909352138897692,506782944,Zeytinburnu,40.980346131162165,28.896965259453303,Entire home/apt,6861.0,1,11,2025-09-23,2.05,7,163,11,Avrupa
1353931224754203604,493481359,Zeytinburnu,40.98084697462773,28.89544424658908,Entire home/apt,6922.0,1,6,2025-08-18,0.81,1,363,6,Avrupa
1354098713863469700,522959592,Bagcilar,41.04508,28.81132,Entire home/apt,3774.0,1,2,2025-07-25,0.48,5,113,2,Avrupa
1354174162036017817,179186736,Sisli,41.057040326139415,28.98358417568889,Entire home/apt,4059.0,3,6,2025-06-28,0.84,7,360,6,Avrupa
1354204118372043140,676904064,Sisli,41.05179795497647,28.98691134090988,Entire home/apt,6587.0,3,8,2025-09-15,1.11,1,121,8,Avrupa
1354328226521014254,502951174,Beyoglu,41.0318449,28.971686,Entire home/apt,1268.0,1,31,2025-09-14,4.31,20,316,31,Avrupa
1354456847784829585,387500263,Umraniye,41.0022,29.13454,Entire home/apt,2531.0,100,1,2025-06-01,0.25,11,365,1,Anadolu
1354475497234499222,387500263,Umraniye,41.00062403741652,29.13230636411077,Entire home/apt,3261.0,100,0,No Review,0.0,11,365,0,Anadolu
1354480197938694569,387500263,Umraniye,41.0007,29.13424,Entire home/apt,2629.0,100,1,2025-05-25,0.23,11,365,1,Anadolu
1354496891535284518,678309726,Besiktas,41.04645421350875,29.00468913650008,Entire home/apt,3591.0,2,12,2025-09-15,1.73,1,336,12,Avrupa
1354900605422089021,678405382,Sisli,41.04913,28.98713,Private room,2857.0,1,0,No Review,0.0,34,365,0,Avrupa
1354906414981646150,678405382,Sisli,41.05062,28.98718,Private room,1807.0,1,0,No Review,0.0,34,365,0,Avrupa
1354912654654480281,678405382,Sisli,41.049137717096194,28.987330407443945,Private room,1771.0,1,2,2025-09-22,0.32,34,365,2,Avrupa
1354917680418112873,678405382,Sisli,41.05075,28.98593,Private room,1783.0,1,2,2025-06-09,0.33,34,365,2,Avrupa
1354919680468966414,678405382,Sisli,41.05073523263611,28.9870785043071,Private room,1599.0,1,7,2025-09-23,0.94,34,363,7,Avrupa
1354938934118728410,96460850,Beyoglu,41.03783081896882,28.972469296559076,Entire home/apt,3939.0,2,0,No Review,0.0,398,117,0,Avrupa
1354995758727256085,678405382,Sisli,41.050167047684525,28.9855366023483,Private room,2933.0,1,3,2025-05-05,0.54,34,365,3,Avrupa
1354997676424864984,678405382,Sisli,41.05035,28.9873,Private room,2490.0,1,5,2025-08-03,1.13,34,364,5,Avrupa
1355001019261535287,678405382,Sisli,41.05041424543978,28.985280632583983,Private room,1807.0,1,0,No Review,0.0,34,365,0,Avrupa
1355021206799592608,678405382,Sisli,41.05070031099324,28.987437071696,Private room,1813.0,1,5,2025-09-06,0.82,34,365,5,Avrupa
1355061040913294793,561115837,Kadikoy,40.99013782296227,29.02730458465577,Entire home/apt,3099.0,1,36,2025-09-28,4.74,4,356,36,Anadolu
1355120571321823835,347897999,Beyoglu,41.05362,28.94981,Entire home/apt,2404.0,1,40,2025-09-29,5.43,8,327,40,Avrupa
1355168306042988092,590435330,Beyoglu,41.03419076649787,28.981743156909943,Entire home/apt,2332.0,2,9,2025-09-10,1.36,1,319,9,Avrupa
1355227050573064651,678500863,Avcilar,40.98078326784944,28.71778039161409,Private room,1293.0,1,20,2025-09-19,2.64,5,365,20,Avrupa
1355239132536153229,59417924,Uskudar,41.02011,29.02724,Private room,1693.0,3,29,2025-09-27,3.99,1,230,29,Anadolu
1355567355741534949,583788029,Kagithane,41.083091717958055,28.98827567696572,Entire home/apt,2300.0,2,15,2025-09-02,1.99,2,316,15,Avrupa
1355686815968519303,148768327,Sisli,41.0534142,28.9929498,Entire home/apt,3404.0,1,17,2025-09-14,2.24,3,359,17,Avrupa
1355691290031625839,227780486,Sisli,41.06171,28.985,Entire home/apt,3043.0,1,13,2025-09-09,1.77,19,314,13,Avrupa
1355772969526453487,312850091,Atasehir,40.99635598942989,29.085837018148705,Shared room,2379.0,1,0,No Review,0.0,5,365,0,Anadolu
1355777365534152417,20616496,Kagithane,41.083168591742094,28.977624089326003,Entire home/apt,3359.0,1,6,2025-09-12,0.87,15,231,6,Avrupa
1355779291855786581,312850091,Atasehir,40.99583195193489,29.083828468099053,Shared room,2715.0,1,1,2025-07-02,0.33,5,365,1,Anadolu
1356983059737267237,661422816,Beyoglu,41.03995601105845,28.98079481415297,Private room,2501.0,1,20,2025-09-21,2.84,5,339,20,Avrupa
1357015699941367454,654256105,Sisli,41.055614,28.985837,Entire home/apt,2652.0,1,4,2025-09-04,0.67,17,207,4,Avrupa
1357122521926993453,96460850,Beyoglu,41.0387433,28.9737899,Entire home/apt,2301.0,2,0,No Review,0.0,398,55,0,Avrupa
1357142613648980527,654256105,Sisli,41.05430779999998,28.986472537434384,Entire home/apt,3211.0,1,7,2025-08-19,1.18,17,365,7,Avrupa
34177,147330,Besiktas,41.06681,29.04035,Entire home/apt,3535.0,100,16,2024-01-03,0.13,5,364,0,Avrupa
73477,383789,Beyoglu,41.034447,28.987555,Entire home/apt,1715.0,100,11,2024-01-13,0.25,1,362,0,Avrupa
88949,485384,Beyoglu,41.03319,28.98071,Entire home/apt,6356.0,110,112,2024-01-05,0.64,2,364,0,Avrupa
101397,531367,Beyoglu,41.02937,28.98044,Private room,1894.0,100,93,2024-07-06,0.54,1,215,0,Avrupa
1357806314774302463,678500863,Avcilar,40.9802171,28.7210993,Private room,1293.0,1,0,No Review,0.0,5,365,0,Avrupa
1357869411174942589,148768327,Sisli,41.052823169510056,28.991254374203525,Entire home/apt,3404.0,1,22,2025-08-31,2.97,3,353,22,Avrupa
1357951228428236992,575805925,Fatih,41.00419542693784,28.963402053173567,Entire home/apt,1965.0,1,30,2025-09-19,4.09,6,340,30,Avrupa
1357964085441586517,575805925,Fatih,41.00414,28.96355,Entire home/apt,2881.0,1,28,2025-09-14,3.77,6,340,28,Avrupa
1357967620350676226,575805925,Fatih,41.00423769890087,28.96341461349183,Entire home/apt,3816.0,1,41,2025-09-17,5.52,6,359,41,Avrupa
1357971157605173364,575805925,Fatih,41.00452549209811,28.964445890105488,Entire home/apt,3512.0,1,40,2025-09-24,5.48,6,350,40,Avrupa
1358023122948342502,387153698,Beyoglu,41.03592007444916,28.97202609348248,Entire home/apt,1100.0,100,5,2025-03-31,0.68,4,225,5,Avrupa
1358069761222323392,583286326,Sisli,41.05833,28.98816,Entire home/apt,5665.0,2,8,2025-08-09,1.5,3,352,8,Avrupa
1358080053792787626,663607238,Beyoglu,41.034114040592506,28.979595944697422,Private room,1915.0,1,6,2025-09-13,1.65,16,365,6,Avrupa
1358080593862993436,383783486,Beyoglu,41.036779,28.980716,Entire home/apt,3659.0,2,16,2025-09-15,2.22,17,255,16,Avrupa
1358109668836934267,513257904,Pendik,40.90667095479591,29.28605160641448,Entire home/apt,3734.0,3,10,2025-09-28,1.38,1,76,10,Anadolu
1358115003855346924,18766758,Sisli,41.05582,28.98563,Entire home/apt,3010.0,100,0,No Review,0.0,1,365,0,Avrupa
1358129299785473075,471504104,Sariyer,41.23771153856925,28.970167867407834,Entire home/apt,6229.0,2,1,2025-09-21,1.0,1,364,1,Avrupa
849707,792658,Beyoglu,41.03906,28.98266,Entire home/apt,2928.0,100,70,2024-05-26,0.5,8,365,0,Avrupa
853021,792658,Beyoglu,41.03856,28.983,Entire home/apt,2126.0,3,147,2025-05-21,1.06,8,276,10,Avrupa
853852,730566,Beyoglu,41.03807,28.98088,Private room,2684.0,100,0,No Review,0.0,3,364,0,Avrupa
856664,3409845,Pendik,40.97868,29.30762,Private room,4158.0,100,0,No Review,0.0,1,365,0,Anadolu
868318,4573286,Beyoglu,41.03702,28.98203,Entire home/apt,4196.0,100,0,No Review,0.0,1,365,0,Avrupa
871348,4593728,Fatih,41.00633,28.97045,Entire home/apt,5269.0,3,96,2025-06-22,0.63,4,336,2,Avrupa
871781,4593728,Fatih,41.00633,28.97045,Entire home/apt,2876.0,2,133,2025-09-24,0.87,4,341,5,Avrupa
874508,4593728,Fatih,41.00637,28.9704,Entire home/apt,2686.0,100,81,2024-05-16,0.53,4,364,0,Avrupa
874935,2999837,Fatih,41.00417,28.96604,Entire home/apt,1841.0,1,222,2025-08-25,1.45,12,364,8,Avrupa
896029,4229442,Beyoglu,41.03131,28.98648,Entire home/apt,4636.0,100,3,2019-08-24,0.03,3,365,0,Avrupa
903061,4827459,Beyoglu,41.02907,28.9825,Entire home/apt,2951.0,100,9,2022-06-03,0.06,6,365,0,Avrupa
908653,1605466,Beyoglu,41.03948,28.98233,Entire home/apt,2000.0,1,346,2025-09-23,2.5,17,365,35,Avrupa
936944,5058099,Beyoglu,41.03569412231445,28.973939895629883,Entire home/apt,2068.0,101,104,2016-07-30,0.68,1,363,0,Avrupa
937206,2781217,Beyoglu,41.03685,28.97702,Entire home/apt,976.0,100,55,2023-11-03,0.36,6,364,0,Avrupa
940801,4172454,Beyoglu,41.03951,28.98176,Hotel room,1578.0,2,57,2024-12-14,0.38,13,365,2,Avrupa
940804,4172454,Beyoglu,41.03856,28.98152,Entire home/apt,3603.0,100,52,2022-04-27,0.66,13,365,0,Avrupa
940808,4172454,Beyoglu,41.03965,28.98184,Hotel room,1260.0,1,125,2025-09-18,1.05,13,294,5,Avrupa
940809,4172454,Beyoglu,41.03907,28.98266,Hotel room,1373.0,100,79,2024-04-16,0.94,13,365,0,Avrupa
940812,4172454,Beyoglu,41.03964,28.98186,Entire home/apt,2420.0,2,126,2025-04-22,0.9,13,361,9,Avrupa
940814,4172454,Beyoglu,41.03965,28.98187,Hotel room,1623.0,2,120,2025-09-28,1.01,13,317,8,Avrupa
940821,4172454,Beyoglu,41.03964,28.98186,Hotel room,2128.0,2,39,2021-09-25,0.28,13,365,0,Avrupa
940826,4172454,Beyoglu,41.03965,28.98184,Hotel room,1266.0,100,93,2025-06-30,0.78,13,249,1,Avrupa
940833,4172454,Beyoglu,41.03962,28.98184,Entire home/apt,3361.0,100,44,2021-01-05,0.45,13,204,0,Avrupa
948686,783470,Beyoglu,41.03555,28.98309,Entire home/apt,6343.0,100,13,2019-04-21,0.09,3,362,0,Avrupa
955886,5193989,Beyoglu,41.03488,28.98976,Entire home/apt,2434.0,100,2,2018-07-01,0.02,1,358,0,Avrupa
958384,5213558,Beyoglu,41.0287,28.97284,Entire home/apt,2399.0,7,397,2025-09-24,2.6,6,227,29,Avrupa
959977,5213558,Beyoglu,41.03344,28.97484,Entire home/apt,2870.0,100,368,2024-09-11,2.41,6,364,0,Avrupa
974082,5327561,Besiktas,41.08241,29.043,Entire home/apt,5378.0,3,13,2022-08-08,0.09,2,365,0,Avrupa
986086,1366111,Beyoglu,41.02627,28.97365,Entire home/apt,4761.0,2,205,2025-09-09,1.43,12,253,26,Avrupa
1011850,466302,Sisli,41.04968,28.98534,Private room,863.0,100,11,2024-01-20,0.07,2,345,0,Avrupa
1016722,5595644,Beyoglu,41.028237,28.9776413,Entire home/apt,5730.0,4,195,2025-07-24,1.29,1,352,5,Avrupa
1029771,2999837,Fatih,41.00272,28.97517,Entire home/apt,4768.0,1,206,2025-08-13,1.4,12,353,21,Avrupa
1029997,2999837,Fatih,41.00214,28.97703,Entire home/apt,3265.0,1,244,2025-09-20,1.65,12,340,51,Avrupa
1033440,2999837,Fatih,41.00434,28.97731,Entire home/apt,2318.0,1,195,2025-09-13,1.33,12,351,39,Avrupa
1033637,2999837,Fatih,41.00399,28.9754,Entire home/apt,2239.0,1,309,2025-09-04,2.08,12,345,26,Avrupa
1033655,2999837,Fatih,41.00265,28.977,Entire home/apt,2179.0,1,261,2025-09-09,1.76,12,357,18,Avrupa
1050338,852380,Beyoglu,41.03531,28.97475,Entire home/apt,2928.0,100,67,2023-01-03,0.44,4,365,0,Avrupa
1058429,5823933,Beyoglu,41.03461,28.98642,Private room,1367.0,100,133,2023-11-26,0.96,2,365,0,Avrupa
1058555,5823933,Beyoglu,41.03309,28.98624,Private room,1708.0,100,76,2023-09-14,0.54,2,272,0,Avrupa
1067754,852380,Beyoglu,41.03665,28.97479,Entire home/apt,1867.0,101,45,2023-08-09,0.3,4,243,0,Avrupa
1070360,5889241,Beyoglu,41.027828216552734,28.97767448425293,Entire home/apt,2196.0,100,0,No Review,0.0,2,363,0,Avrupa
1083510,792658,Beyoglu,41.03915,28.98272,Entire home/apt,2475.0,3,133,2025-09-28,0.89,8,324,12,Avrupa
1131124,2781217,Beyoglu,41.03685,28.97702,Private room,1269.0,3,107,2025-09-27,0.71,6,365,19,Avrupa
1197075,6540040,Fatih,41.00571,28.96878,Entire home/apt,3189.0,2,198,2024-08-19,1.33,19,355,0,Avrupa
1199741,3970501,Uskudar,41.00926,29.01173,Private room,1555.0,3,0,No Review,0.0,1,364,0,Anadolu
1213061,1329054,Sisli,41.05015,28.989,Private room,1098.0,101,27,2025-07-03,0.25,2,100,1,Avrupa
1218451,6536500,Beyoglu,41.03857,28.97935,Hotel room,4084.0,2,4,2025-06-25,0.63,1,334,4,Avrupa
1230718,6540040,Fatih,41.00454,28.96677,Entire home/apt,3556.0,2,320,2025-08-14,2.14,19,342,13,Avrupa
1230768,6540040,Fatih,41.00594,28.96727,Entire home/apt,3512.0,2,163,2025-05-05,1.11,19,354,1,Avrupa
1235446,6735146,Beyoglu,41.0261698,28.9762333,Entire home/apt,5172.0,1,20,2022-06-30,0.14,45,312,0,Avrupa
1254277,6555247,Beyoglu,41.03521,28.98159,Entire home/apt,4879.0,1,211,2025-08-03,1.49,3,359,22,Avrupa
1268910,6907063,Beyoglu,41.03635,28.97361,Private room,710.0,100,29,2025-06-30,0.72,1,304,11,Avrupa
1271166,6918564,Fatih,41.02401,28.9577,Entire home/apt,3803.0,3,76,2025-09-14,0.52,1,352,15,Avrupa
1283392,6981928,Besiktas,41.04846,29.02632,Entire home/apt,5023.0,2,123,2025-09-25,0.84,1,355,23,Avrupa
1294827,4164658,Beyoglu,41.03593,28.97414,Entire home/apt,6655.0,100,219,2023-08-26,1.48,7,180,0,Avrupa
1296050,2781217,Beyoglu,41.03685,28.97702,Private room,1659.0,3,76,2025-09-02,0.52,6,362,10,Avrupa
1297465,6632487,Bahcelievler,41.00475,28.82901,Entire home/apt,5373.0,100,0,No Review,0.0,3,365,0,Avrupa
1302534,533228,Kadikoy,40.9861,29.02269,Entire home/apt,1729.0,100,49,2024-06-01,0.33,1,365,0,Anadolu
1413677,2781217,Beyoglu,41.03685,28.97702,Private room,1464.0,3,128,2025-09-26,0.87,6,328,32,Avrupa
1435471,6995052,Esenyurt,41.01973,28.6492,Private room,833.0,101,98,2024-06-11,1.32,3,365,0,Avrupa
1437541,7714907,Beyoglu,41.03815,28.97315,Private room,915.0,100,105,2025-01-22,0.72,3,365,1,Avrupa
1458729,7820605,Beyoglu,41.03683,28.97353,Private room,2440.0,100,0,No Review,0.0,1,365,0,Avrupa
124137,594053,Beyoglu,41.03451,28.98654,Entire home/apt,4219.0,100,139,2025-06-30,0.93,1,240,2,Avrupa
130289,127160,Beyoglu,41.0304,28.98522,Entire home/apt,5738.0,100,10,2014-06-25,0.06,1,363,0,Avrupa
135956,666066,Beyoglu,41.02984,28.97569,Private room,684.0,100,43,2024-04-05,0.25,8,215,0,Avrupa
158618,730566,Beyoglu,41.0383,28.98227,Private room,2684.0,100,0,No Review,0.0,3,365,0,Avrupa
164216,783470,Beyoglu,41.03757,28.98327,Entire home/apt,4444.0,100,36,2019-06-13,0.22,3,362,0,Avrupa
166265,792658,Beyoglu,41.03919,28.98266,Entire home/apt,2510.0,3,224,2025-09-13,1.47,8,267,10,Avrupa
170150,810759,Uskudar,41.01807403564453,29.068925857543945,Entire home/apt,2079.0,101,104,2025-06-22,0.62,1,292,1,Anadolu
183804,825635,Beyoglu,41.02966,28.9824,Entire home/apt,1872.0,100,121,2024-10-10,0.71,5,277,1,Avrupa
191058,666066,Beyoglu,41.0281,28.97585,Private room,781.0,100,38,2023-08-31,0.24,8,213,0,Avrupa
191069,666066,Beyoglu,41.02797,28.97626,Private room,684.0,100,31,2023-08-11,0.19,8,90,0,Avrupa
199411,973997,Beyoglu,41.02812,28.97732,Entire home/apt,4172.0,100,100,2021-02-28,0.59,1,362,0,Avrupa
224612,1169188,Sisli,41.05758,28.99082,Entire home/apt,2147.0,100,0,No Review,0.0,1,363,0,Avrupa
227513,1186560,Fatih,41.00337,28.97881,Private room,5050.0,1,109,2025-07-06,0.65,6,361,13,Avrupa
254664,1337721,Beyoglu,41.02435,28.97479,Entire home/apt,4879.0,100,0,No Review,0.0,1,365,0,Avrupa
256825,1351134,Fatih,41.01234,28.94558,Private room,968.0,100,244,2023-08-08,1.5,5,180,0,Avrupa
256838,1351134,Fatih,41.01178,28.94688,Private room,749.0,100,58,2023-11-25,0.36,5,180,0,Avrupa
276621,1351134,Fatih,41.01143,28.94603,Private room,749.0,100,82,2024-02-27,0.5,5,180,0,Avrupa
282148,1470523,Beyoglu,41.02485,28.97338,Entire home/apt,4831.0,3,103,2023-09-08,0.63,5,281,0,Avrupa
282266,1470523,Beyoglu,41.02485,28.97338,Entire home/apt,4078.0,3,56,2024-12-21,0.34,5,272,2,Avrupa
282289,1470523,Beyoglu,41.02485,28.97338,Entire home/apt,4643.0,3,144,2025-08-07,0.89,5,310,10,Avrupa
282295,1470523,Beyoglu,41.02485,28.97338,Entire home/apt,3416.0,101,123,2023-10-01,0.75,5,97,0,Avrupa
304011,1564870,Beyoglu,41.03537,28.97316,Entire home/apt,3381.0,3,40,2025-09-17,0.29,1,259,3,Avrupa
317428,85923,Beyoglu,41.032,28.98484,Private room,1037.0,100,0,No Review,0.0,1,365,0,Avrupa
351790,1782227,Sisli,41.07781,29.00894,Hotel room,4492.0,100,2,2015-05-23,0.02,1,365,0,Avrupa
355170,730566,Beyoglu,41.03622,28.98274,Private room,2928.0,100,0,No Review,0.0,3,364,0,Avrupa
362196,792658,Beyoglu,41.03915,28.98273,Entire home/apt,2356.0,102,170,2025-09-18,1.24,8,320,20,Avrupa
362228,792658,Beyoglu,41.03911,28.98266,Entire home/apt,2635.0,3,225,2025-08-13,1.62,8,312,8,Avrupa
371112,1869420,Beyoglu,41.02999,28.98291,Entire home/apt,4145.0,2,138,2025-09-12,0.86,2,248,13,Avrupa
404473,2015945,Beyoglu,41.02754,28.97554,Entire home/apt,4050.0,180,0,No Review,0.0,1,365,0,Avrupa
406324,2024014,Sisli,41.04892349243164,28.986188888549805,Entire home/apt,3131.0,3,97,2025-09-29,0.84,2,94,47,Avrupa
